time, event, latitude,longitude,height,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude,humidity,l2_accel
2019-7-6-3-56-10-186464,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1001.598008,29.280000,95.385931,42.811523,0.000000 
2019-7-6-3-56-10-315204,,0.000000,0.000000,0.000000,-0.054117,0.753535,0.091772,0.003312,-0.000218,0.001792,67.218765,7.733401,-47.554348,1001.598008,29.280000,95.385931,42.811523,0.761029 
2019-7-6-3-56-10-416889,,0.000000,0.000000,0.000000,-0.054895,0.752819,0.092463,0.003158,0.000804,0.001002,70.098907,8.703936,-49.624878,1001.598008,29.280000,95.385931,42.811523,0.760460 
2019-7-6-3-56-10-521876,,0.000000,0.000000,0.000000,-0.054895,0.753177,0.095922,0.001351,-0.002779,-0.000322,71.982216,8.862093,-49.784477,1001.598008,29.280000,95.385931,42.811523,0.761242 
2019-7-6-3-56-10-627722,,0.000000,0.000000,0.000000,-0.052949,0.751566,0.094077,0.001763,-0.001140,0.001457,71.197189,7.810656,-50.484463,1001.598008,29.280000,95.385931,42.811523,0.759280 
2019-7-6-3-56-10-738195,,0.000000,0.000000,0.000000,-0.053338,0.753177,0.094769,0.000526,0.000988,0.001768,72.158836,9.034725,-50.921444,1001.669922,29.290000,94.781569,42.801758,0.760987 
2019-7-6-3-56-10-856367,,0.000000,0.000000,0.000000,-0.054895,0.750851,0.093847,0.000875,-0.001523,0.001593,71.564514,8.530924,-51.094177,1001.669922,29.290000,94.781569,42.801758,0.758681 
2019-7-6-3-56-10-957759,,0.000000,0.000000,0.000000,-0.053727,0.753893,0.094308,-0.000222,-0.002972,-0.000649,72.526855,8.772797,-49.815022,1001.669922,29.290000,94.781569,42.801758,0.761666 
2019-7-6-3-56-11-88440,,0.000000,0.000000,0.000000,-0.054311,0.753177,0.097536,-0.000921,-0.001376,-0.000711,73.583557,9.138595,-48.163078,1001.669922,29.290000,94.781569,42.801758,0.761406 
2019-7-6-3-56-11-195856,,0.000000,0.000000,0.000000,-0.054506,0.752282,0.093847,0.002212,-0.001181,-0.000725,72.979073,8.483443,-49.350239,1001.317266,29.090000,97.745610,43.096680,0.760070 
2019-7-6-3-56-11-296768,,0.000000,0.000000,0.000000,-0.054895,0.752819,0.095461,0.001076,0.000412,-0.000791,73.340454,8.316978,-49.019676,1001.317266,29.090000,97.745610,43.096680,0.760830 
2019-7-6-3-56-11-402419,,0.000000,0.000000,0.000000,-0.054117,0.753356,0.096383,-0.000519,0.000307,0.000100,73.422516,8.615301,-50.158886,1001.317266,29.090000,97.745610,43.096680,0.761422 
2019-7-6-3-56-11-502984,,0.000000,0.000000,0.000000,-0.053922,0.753356,0.093616,-0.000654,0.003545,0.000679,71.764763,9.061052,-49.313168,1001.317266,29.090000,97.745610,43.096680,0.761063 
2019-7-6-3-56-11-604052,,0.000000,0.000000,0.000000,-0.054311,0.752998,0.092233,-0.000119,0.000915,0.001741,72.936653,8.389888,-49.443707,1001.317266,29.090000,97.745610,43.096680,0.760567 
2019-7-6-3-56-11-740275,,0.000000,0.000000,0.000000,-0.052365,0.751745,0.096383,0.000446,-0.000080,0.000549,72.502464,8.513988,-50.534321,1001.661523,29.280000,94.852147,42.947266,0.759706 
2019-7-6-3-56-11-853774,,0.000000,0.000000,0.000000,-0.054506,0.753893,0.093616,-0.000585,-0.000064,-0.000088,71.818016,8.268691,-50.827717,1001.661523,29.280000,94.852147,42.947266,0.761636 
2019-7-6-3-56-11-958796,,0.000000,0.000000,0.000000,-0.055479,0.752998,0.094077,-0.000661,-0.000522,0.000469,71.198677,8.048139,-50.244949,1001.661523,29.280000,94.852147,42.947266,0.760877 
2019-7-6-3-56-12-107234,,0.000000,0.000000,0.000000,-0.055090,0.752461,0.089466,0.000387,-0.002065,-0.001589,71.437660,9.127040,-50.954769,1001.661523,29.280000,94.852147,42.947266,0.759761 
2019-7-6-3-56-12-247021,,0.000000,0.000000,0.000000,-0.052949,0.751924,0.099150,-0.002635,0.007374,0.003063,71.526878,9.116110,-50.655083,1001.641562,29.240000,95.019895,43.177734,0.760279 
2019-7-6-3-56-12-347516,,0.000000,0.000000,0.000000,-0.058205,0.753714,0.091541,0.000937,0.006068,-0.000660,71.158371,8.437449,-50.889126,1001.641562,29.240000,95.019895,43.177734,0.761480 
2019-7-6-3-56-12-451490,,0.000000,0.000000,0.000000,-0.056453,0.753177,0.089696,0.000356,-0.004314,-0.002243,71.991608,8.534138,-50.613922,1001.641562,29.240000,95.019895,43.177734,0.760597 
2019-7-6-3-56-12-568793,,0.000000,0.000000,0.000000,-0.053338,0.755682,0.086007,0.002263,-0.012652,-0.002282,72.155754,7.909014,-50.714458,1001.641562,29.240000,95.019895,43.177734,0.762429 
2019-7-6-3-56-12-675539,,0.000000,0.000000,0.000000,-0.053143,0.754430,0.094308,-0.000331,-0.015046,-0.000995,71.688622,9.361567,-50.952312,1001.641562,29.240000,95.019895,43.177734,0.762156 
2019-7-6-3-56-12-776430,,0.000000,0.000000,0.000000,-0.050613,0.750493,0.096614,-0.000524,0.000574,0.002776,71.641602,9.116512,-50.712006,1001.639023,29.250000,95.041233,42.911133,0.758377 
2019-7-6-3-56-12-878011,,0.000000,0.000000,0.000000,-0.050807,0.756577,0.096153,-0.000313,0.002636,0.002526,72.662674,8.759571,-50.697334,1001.639023,29.250000,95.041233,42.911133,0.764353 
2019-7-6-3-56-12-978723,,0.000000,0.000000,0.000000,-0.051781,0.749061,0.089927,-0.001161,0.004435,0.003597,71.683701,8.951801,-50.461498,1001.639023,29.250000,95.041233,42.911133,0.756215 
2019-7-6-3-56-13-111080,,0.000000,0.000000,0.000000,-0.051586,0.755145,0.091541,0.000259,-0.008449,-0.002156,71.822487,8.486570,-50.262554,1001.639023,29.250000,95.041233,42.911133,0.762421 
2019-7-6-3-56-13-211434,,0.000000,0.000000,0.000000,-0.051002,0.753177,0.093847,-0.004248,0.012799,0.003082,72.957596,8.889361,-48.436516,1001.639023,29.250000,95.041233,42.911133,0.760713 
2019-7-6-3-56-13-312535,,0.000000,0.000000,0.000000,-0.054311,0.753714,0.095922,-0.003822,0.007800,0.004208,74.470955,8.615337,-48.213657,1001.608984,29.270000,95.293682,43.114258,0.761732 
2019-7-6-3-56-13-412906,,0.000000,0.000000,0.000000,-0.053143,0.754787,0.095230,-0.000781,0.001593,0.001070,72.800613,8.749445,-49.363358,1001.608984,29.270000,95.293682,43.114258,0.762625 
2019-7-6-3-56-13-513902,,0.000000,0.000000,0.000000,-0.054506,0.755503,0.088313,0.001815,-0.002193,-0.003157,71.927879,8.496497,-49.828320,1001.608984,29.270000,95.293682,43.114258,0.762598 
2019-7-6-3-56-13-615240,,0.000000,0.000000,0.000000,-0.054117,0.752103,0.094077,0.003551,-0.004890,-0.002226,72.332611,9.085294,-49.722012,1001.608984,29.270000,95.293682,43.114258,0.759894 
2019-7-6-3-56-13-715458,,0.000000,0.000000,0.000000,-0.057231,0.755145,0.090619,0.006143,-0.006206,-0.003251,72.441933,8.554630,-49.650970,1001.608984,29.270000,95.293682,43.114258,0.762713 
2019-7-6-3-56-13-815970,,0.000000,0.000000,0.000000,-0.051586,0.755682,0.101225,-0.002144,0.013891,0.003373,72.970291,8.193333,-49.205013,1001.469687,29.170000,96.464416,43.260742,0.764175 
2019-7-6-3-56-13-935288,,0.000000,0.000000,0.000000,-0.052754,0.757293,0.098228,0.003032,-0.012875,-0.003379,72.444801,8.070058,-50.587692,1001.469687,29.170000,96.464416,43.260742,0.765457 
2019-7-6-3-56-14-114482,,0.000000,0.000000,0.000000,-0.054117,0.751745,0.092463,-0.001785,-0.001495,-0.002239,71.906944,7.820936,-50.724010,1001.469687,29.170000,96.464416,43.260742,0.759341 
2019-7-6-3-56-14-235788,,0.000000,0.000000,0.000000,-0.053533,0.751387,0.089927,0.001877,0.001029,0.000317,71.819328,8.690541,-50.158344,1001.469687,29.170000,96.464416,43.260742,0.758641 
2019-7-6-3-56-14-344347,,0.000000,0.000000,0.000000,-0.052949,0.753714,0.094308,0.001331,0.003515,-0.000856,71.595261,8.462855,-50.176777,1001.636523,29.270000,95.062243,42.576172,0.761434 
2019-7-6-3-56-14-445879,,0.000000,0.000000,0.000000,-0.055090,0.755145,0.094539,0.000290,-0.000198,0.000115,71.117363,8.942623,-50.953091,1001.636523,29.270000,95.062243,42.576172,0.763031 
2019-7-6-3-56-14-550515,,0.000000,0.000000,0.000000,-0.060735,0.753714,0.083240,0.006737,-0.007526,0.001078,71.592117,8.421994,-50.460167,1001.636523,29.270000,95.062243,42.576172,0.760725 
2019-7-6-3-56-14-654746,,0.000000,0.000000,0.000000,-0.058010,0.754787,0.086699,0.007529,-0.014901,-0.010134,72.030602,8.610123,-50.367546,1001.636523,29.270000,95.062243,42.576172,0.761962 
2019-7-6-3-56-14-763974,,0.000000,0.000000,0.000000,-0.050807,0.754966,0.092694,0.003402,-0.012794,-0.001959,70.985062,8.277884,-50.854336,1001.636523,29.270000,95.062243,42.576172,0.762330 
2019-7-6-3-56-14-864894,,0.000000,0.000000,0.000000,-0.058789,0.751745,0.092924,-0.002338,0.007204,0.001404,71.057892,8.530739,-50.735027,1001.642422,29.290000,95.012673,42.858398,0.759745 
2019-7-6-3-56-14-965190,,0.000000,0.000000,0.000000,-0.053922,0.753177,0.094769,-0.000211,-0.004988,-0.001859,72.559013,9.100766,-50.710323,1001.642422,29.290000,95.012673,42.858398,0.761028 
2019-7-6-3-56-15-65465,,0.000000,0.000000,0.000000,-0.051975,0.753714,0.095230,-0.000861,-0.003762,-0.000205,71.943428,9.003832,-50.167171,1001.642422,29.290000,95.012673,42.858398,0.761482 
2019-7-6-3-56-15-219330,,0.000000,0.000000,0.000000,-0.054117,0.753714,0.095691,-0.000777,0.005169,0.001359,73.066307,7.836884,-50.734306,1001.642422,29.290000,95.012673,42.858398,0.761689 
2019-7-6-3-56-15-319353,,0.000000,0.000000,0.000000,-0.052170,0.753535,0.094308,-0.000777,0.002510,0.001891,71.290009,8.544067,-50.258129,1001.642422,29.290000,95.012673,42.858398,0.761203 
2019-7-6-3-56-15-419721,,0.000000,0.000000,0.000000,-0.055285,0.752819,0.093386,0.000287,0.001447,-0.000769,73.497726,8.926827,-48.491375,1001.686484,29.300000,94.642383,43.285156,0.760601 
2019-7-6-3-56-15-520754,,0.000000,0.000000,0.000000,-0.052365,0.753714,0.095000,-0.000245,0.001447,0.000827,73.844925,8.283174,-47.253967,1001.686484,29.300000,94.642383,43.285156,0.761480 
2019-7-6-3-56-15-628189,,0.000000,0.000000,0.000000,-0.052559,0.754251,0.095000,0.000287,0.002511,0.000295,72.700905,8.914429,-48.786991,1001.686484,29.300000,94.642383,43.285156,0.762025 
2019-7-6-3-56-15-728544,,0.000000,0.000000,0.000000,-0.054506,0.754608,0.092924,-0.000245,0.000914,-0.000237,72.871536,8.585132,-49.485008,1001.686484,29.300000,94.642383,43.285156,0.762260 
2019-7-6-3-56-15-828930,,0.000000,0.000000,0.000000,-0.052754,0.753714,0.094077,-0.002905,-0.000682,0.000295,72.199646,8.630865,-49.076248,1001.686484,29.300000,94.642383,43.285156,0.761392 
2019-7-6-3-56-15-929842,,0.000000,0.000000,0.000000,-0.049639,0.752640,0.093155,-0.002905,-0.000149,0.004020,73.298615,9.691940,-49.702465,991.774961,23.390000,178.270462,42.101562,0.760006 
2019-7-6-3-56-16-33738,,0.000000,0.000000,0.000000,-0.058594,0.753356,0.093386,-0.002906,-0.001743,0.000830,72.624382,9.440907,-49.413174,991.774961,23.390000,178.270462,42.101562,0.761380 
2019-7-6-3-56-16-180728,,0.000000,0.000000,0.000000,-0.056842,0.753356,0.094769,-0.003436,0.010492,0.002424,71.059677,8.840051,-51.341248,991.774961,23.390000,178.270462,42.101562,0.761418 
2019-7-6-3-56-16-285566,,0.000000,0.000000,0.000000,-0.052559,0.751745,0.093616,-0.003436,0.006235,0.002423,71.713486,8.484840,-50.913097,991.774961,23.390000,178.270462,42.101562,0.759373 
2019-7-6-3-56-16-386668,,0.000000,0.000000,0.000000,-0.053338,0.753714,0.094539,0.001353,-0.003873,-0.002897,71.338409,8.538533,-50.497829,1001.670781,29.340000,94.774347,42.325195,0.761490 
2019-7-6-3-56-16-502957,,0.000000,0.000000,0.000000,-0.058983,0.754430,0.089696,0.001885,-0.002809,-0.001300,71.506523,9.270897,-50.376591,1001.670781,29.340000,94.774347,42.325195,0.762029 
2019-7-6-3-56-16-608985,,0.000000,0.000000,0.000000,-0.053533,0.753893,0.093386,0.005077,-0.006534,-0.003961,72.139565,6.433639,-49.544636,1001.670781,29.340000,94.774347,42.325195,0.761538 
2019-7-6-3-56-16-710172,,0.000000,0.000000,0.000000,-0.056063,0.753177,0.093616,0.002417,-0.001747,-0.000236,70.670242,8.076964,-50.499207,1001.670781,29.340000,94.774347,42.325195,0.761040 
2019-7-6-3-56-16-814442,,0.000000,0.000000,0.000000,-0.054701,0.753893,0.093155,0.002949,-0.004939,-0.002364,71.638908,8.684984,-50.557171,1001.670781,29.340000,94.774347,42.325195,0.761593 
2019-7-6-3-56-16-915120,,0.000000,0.000000,0.000000,-0.053143,0.753177,0.097767,-0.003436,0.007832,0.002956,71.995659,8.887323,-49.999031,1001.684805,29.360000,94.656499,43.112305,0.761353 
2019-7-6-3-56-17-31414,,0.000000,0.000000,0.000000,-0.054311,0.752640,0.091310,-0.002371,-0.006535,-0.000767,71.398422,8.383928,-49.805317,1001.684805,29.360000,94.656499,43.112305,0.760102 
2019-7-6-3-56-17-132120,,0.000000,0.000000,0.000000,-0.052559,0.752640,0.095461,-0.000775,0.002512,0.000297,71.693153,8.094349,-50.383045,1001.684805,29.360000,94.656499,43.112305,0.760488 
2019-7-6-3-56-17-237603,,0.000000,0.000000,0.000000,-0.051586,0.751566,0.092233,0.000821,-0.004938,-0.000767,71.660202,7.814681,-50.837322,1001.684805,29.360000,94.656499,43.112305,0.758960 
2019-7-6-3-56-17-342890,,0.000000,0.000000,0.000000,-0.053533,0.751030,0.093616,-0.002904,-0.000148,0.000830,71.768211,8.376982,-50.533325,1001.684805,29.360000,94.656499,43.112305,0.758733 
2019-7-6-3-56-17-444308,,0.000000,0.000000,0.000000,-0.053533,0.754430,0.089927,0.000289,-0.006002,-0.002895,70.853439,8.583620,-51.147186,1001.773281,29.380000,93.913003,43.024414,0.761654 
2019-7-6-3-56-17-556835,,0.000000,0.000000,0.000000,-0.053338,0.753535,0.091080,-0.000775,0.004109,0.001893,71.834000,9.102216,-50.563633,1001.773281,29.380000,93.913003,43.024414,0.760891 
2019-7-6-3-56-17-662115,,0.000000,0.000000,0.000000,-0.053727,0.754608,0.092694,-0.001839,0.006237,0.002957,73.249100,9.208075,-49.817219,1001.773281,29.380000,93.913003,43.024414,0.762176 
2019-7-6-3-56-17-769554,,0.000000,0.000000,0.000000,-0.054506,0.754251,0.093616,0.000289,0.003576,-0.000767,73.388313,8.073838,-47.882294,1001.773281,29.380000,93.913003,43.024414,0.761990 
2019-7-6-3-56-17-869936,,0.000000,0.000000,0.000000,-0.057231,0.756398,0.086929,0.000821,-0.001213,-0.000766,73.011742,8.120886,-49.298325,1001.773281,29.380000,93.913003,43.024414,0.763525 
2019-7-6-3-56-17-970122,,0.000000,0.000000,0.000000,-0.056258,0.753714,0.092233,0.002417,-0.003342,-0.001299,72.051216,8.899430,-49.278107,1001.599766,29.380000,95.371158,43.863281,0.761417 
2019-7-6-3-56-18-71097,,0.000000,0.000000,0.000000,-0.055285,0.748882,0.093155,0.002950,0.000382,-0.002896,72.394737,9.130468,-48.604408,1001.599766,29.380000,95.371158,43.863281,0.756676 
2019-7-6-3-56-18-171665,,0.000000,0.000000,0.000000,-0.052949,0.754072,0.091080,-0.001839,-0.001214,-0.001300,73.561775,7.841566,-48.451546,1001.599766,29.380000,95.371158,43.863281,0.761395 
2019-7-6-3-56-18-272634,,0.000000,0.000000,0.000000,-0.058983,0.752640,0.092924,0.002418,-0.001746,-0.001299,72.675095,8.750496,-49.814877,1001.599766,29.380000,95.371158,43.863281,0.760645 
2019-7-6-3-56-18-373795,,0.000000,0.000000,0.000000,-0.052754,0.753714,0.096614,0.000291,-0.006535,-0.003428,72.005516,8.458002,-50.716908,1001.599766,29.380000,95.371158,43.863281,0.761710 
2019-7-6-3-56-18-475120,,0.000000,0.000000,0.000000,-0.053338,0.749956,0.096844,-0.003434,0.007301,0.005086,71.506866,7.686800,-50.418308,1001.679766,29.390000,94.698845,43.225586,0.758062 
2019-7-6-3-56-18-592149,,0.000000,0.000000,0.000000,-0.055674,0.754251,0.093616,0.000823,-0.002809,-0.000236,71.037621,9.195775,-51.527309,1001.679766,29.390000,94.698845,43.225586,0.762074 
2019-7-6-3-56-18-697532,,0.000000,0.000000,0.000000,-0.051781,0.753535,0.095000,-0.001305,-0.000680,-0.000767,71.094391,9.268934,-50.838448,1001.679766,29.390000,94.698845,43.225586,0.761263 
2019-7-6-3-56-18-807953,,0.000000,0.000000,0.000000,-0.053533,0.753535,0.091541,0.000823,0.000916,0.000829,71.450119,8.937926,-51.215881,1001.679766,29.390000,94.698845,43.225586,0.760960 
2019-7-6-3-56-18-923415,,0.000000,0.000000,0.000000,-0.056842,0.751745,0.094539,0.001355,0.001980,-0.000767,71.355957,8.263899,-51.049900,1001.679766,29.390000,94.698845,43.225586,0.759796 
2019-7-6-3-56-19-55471,,0.000000,0.000000,0.000000,-0.060151,0.751924,0.099611,-0.002370,-0.003341,-0.006087,72.121170,8.804440,-50.608501,1001.641602,29.400000,95.019567,43.115234,0.760875 
2019-7-6-3-56-19-203429,,0.000000,0.000000,0.000000,-0.055479,0.755682,0.094308,-0.001305,-0.001745,-0.001831,72.009270,8.311321,-50.365242,1001.641602,29.400000,95.019567,43.115234,0.763562 
2019-7-6-3-56-19-307988,,0.000000,0.000000,0.000000,-0.048277,0.754787,0.088543,0.000291,0.000915,0.002958,71.647903,8.685529,-51.289627,1001.641602,29.400000,95.019567,43.115234,0.761495 
2019-7-6-3-56-19-414152,,0.000000,0.000000,0.000000,-0.060346,0.757114,0.094539,0.001355,-0.001744,-0.000233,70.732147,8.968229,-50.166786,1001.641602,29.400000,95.019567,43.115234,0.765376 
2019-7-6-3-56-19-514398,,0.000000,0.000000,0.000000,-0.049250,0.752640,0.089466,-0.002370,0.002513,0.002426,71.219261,9.000901,-50.686623,1001.630625,29.410000,95.111813,42.914062,0.759537 
2019-7-6-3-56-19-630040,,0.000000,0.000000,0.000000,-0.047887,0.752998,0.098458,-0.005562,0.006769,0.005086,71.257439,9.583914,-50.458996,1001.630625,29.410000,95.111813,42.914062,0.760916 
2019-7-6-3-56-19-742410,,0.000000,0.000000,0.000000,-0.110569,0.742977,0.070327,0.022085,0.026974,-0.012440,71.411438,8.387973,-50.673050,1001.630625,29.410000,95.111813,42.914062,0.754444 
2019-7-6-3-56-19-843821,,0.000000,0.000000,0.000000,-0.056063,0.742082,0.098228,-0.030057,0.007827,-0.011932,71.923065,9.683440,-50.269756,1001.630625,29.410000,95.111813,42.914062,0.750652 
2019-7-6-3-56-20-10034,,0.000000,0.000000,0.000000,-0.062877,0.748882,0.084393,0.004521,0.017922,-0.042780,72.652473,9.288030,-49.014519,1001.630625,29.410000,95.111813,42.914062,0.756241 
2019-7-6-3-56-20-224087,,0.000000,0.000000,0.000000,-0.148334,0.757293,0.054417,-0.007186,0.147223,-0.009785,73.532585,7.380832,-50.225014,1001.655625,29.430000,94.901716,43.431641,0.773600 
2019-7-6-3-56-20-328328,,0.000000,0.000000,0.000000,-0.073389,0.755861,0.049114,-0.064654,0.646877,0.032252,70.502487,9.193274,-49.172001,1001.655625,29.430000,94.901716,43.431641,0.761002 
2019-7-6-3-56-20-429093,,0.000000,0.000000,0.000000,-0.094412,0.755682,0.050036,-0.007187,-0.139050,0.017354,71.727936,8.678180,-49.620525,1001.655625,29.430000,94.901716,43.431641,0.763199 
2019-7-6-3-56-20-529773,,0.000000,0.000000,0.000000,-0.055479,0.756040,0.073556,-0.003460,0.038173,0.044471,72.270493,8.044541,-49.604843,1001.655625,29.430000,94.901716,43.431641,0.761633 
2019-7-6-3-56-20-654899,,0.000000,0.000000,0.000000,-0.055869,0.750135,0.072403,-0.013024,-0.046431,0.038580,72.586357,7.886187,-49.568092,1001.589961,29.440000,95.453558,42.849609,0.755689 
2019-7-6-3-56-20-755034,,0.000000,0.000000,0.000000,-0.061514,0.754251,0.063410,0.011448,0.003583,-0.007187,71.353424,9.095156,-49.596046,1001.589961,29.440000,95.453558,42.849609,0.759407 
2019-7-6-3-56-20-856233,,0.000000,0.000000,0.000000,-0.059762,0.753356,0.072864,0.008252,0.020082,-0.031642,71.786362,7.823112,-49.833267,1001.589961,29.440000,95.453558,42.849609,0.759227 
2019-7-6-3-56-20-956898,,0.000000,0.000000,0.000000,-0.064823,0.754251,0.070097,0.009841,0.014222,-0.033192,70.655594,8.094448,-50.615234,1001.589961,29.440000,95.453558,42.849609,0.760269 
2019-7-6-3-56-21-57762,,0.000000,0.000000,0.000000,-0.064434,0.752461,0.075170,-0.003461,-0.002273,-0.025714,71.123398,8.643064,-50.523663,1001.589961,29.440000,95.453558,42.849609,0.758947 
2019-7-6-3-56-21-249433,,0.000000,0.000000,0.000000,-0.067938,0.751208,0.070327,-0.001865,0.000387,-0.007616,71.166473,8.604824,-50.412285,1001.623047,29.460000,95.175500,43.130859,0.757546 
2019-7-6-3-56-21-433291,,0.000000,0.000000,0.000000,-0.066575,0.751745,0.070558,-0.001865,-0.001738,-0.007081,70.156586,9.456063,-50.892101,1001.623047,29.460000,95.175500,43.130859,0.757979 
2019-7-6-3-56-21-538751,,0.000000,0.000000,0.000000,-0.068717,0.753714,0.070558,0.001326,-0.006527,-0.009207,71.504013,8.809354,-50.310043,1001.623047,29.460000,95.175500,43.130859,0.760122 
2019-7-6-3-56-21-639534,,0.000000,0.000000,0.000000,-0.063655,0.757114,0.070789,0.001863,0.003582,0.001433,71.188560,7.873243,-51.054062,1001.620508,29.470000,95.196838,42.886719,0.763075 
2019-7-6-3-56-21-740687,,0.000000,0.000000,0.000000,-0.070079,0.750851,0.073094,0.007711,0.008902,-0.004407,70.560181,8.852859,-50.644100,1001.620508,29.470000,95.196838,42.886719,0.757648 
2019-7-6-3-56-21-842069,,0.000000,0.000000,0.000000,-0.065602,0.753356,0.075170,-0.008784,0.003584,0.021122,70.602219,8.018729,-50.203918,1001.620508,29.470000,95.196838,42.886719,0.759934 
2019-7-6-3-56-21-943683,,0.000000,0.000000,0.000000,-0.063850,0.753714,0.074939,-0.002399,0.001990,0.007287,72.388611,7.586056,-50.155273,1001.620508,29.470000,95.196838,42.886719,0.760116 
2019-7-6-3-56-22-44738,,0.000000,0.000000,0.000000,-0.066381,0.751745,0.072633,-0.000801,0.004117,-0.014518,70.834595,8.246135,-49.491703,1001.620508,29.470000,95.196838,42.886719,0.758158 
2019-7-6-3-56-22-248960,,0.000000,0.000000,0.000000,-0.070079,0.752103,0.068944,0.001859,-0.005995,0.001979,72.151321,8.460315,-48.133301,1001.620508,29.470000,95.196838,42.886719,0.758501 
2019-7-6-3-56-22-349585,,0.000000,0.000000,0.000000,-0.065602,0.754608,0.069866,-0.001336,-0.007591,-0.005468,71.034210,8.403114,-49.788231,1001.683984,29.480000,94.663392,42.303711,0.760670 
2019-7-6-3-56-22-450417,,0.000000,0.000000,0.000000,-0.069885,0.753177,0.069175,0.001324,-0.007591,0.002516,71.495926,8.423094,-49.700264,1001.683984,29.480000,94.663392,42.303711,0.759569 
2019-7-6-3-56-22-551194,,0.000000,0.000000,0.000000,-0.067938,0.752640,0.071019,-0.002929,-0.002801,-0.011324,71.872879,8.632271,-49.536385,1001.683984,29.480000,94.663392,42.303711,0.759030 
2019-7-6-3-56-22-651634,,0.000000,0.000000,0.000000,-0.070469,0.754251,0.071250,-0.000801,-0.000672,-0.005470,71.659401,9.177045,-49.084267,1001.683984,29.480000,94.663392,42.303711,0.760879 
2019-7-6-3-56-22-751767,,0.000000,0.000000,0.000000,-0.069690,0.752640,0.065716,-0.002397,0.000393,-0.004406,72.264046,8.125179,-50.139553,1001.683984,29.480000,94.663392,42.303711,0.758711 
2019-7-6-3-56-22-894034,,0.000000,0.000000,0.000000,-0.065797,0.754251,0.070558,-0.003460,0.005715,0.000383,70.865356,8.197465,-50.842293,1001.689883,29.500000,94.613824,43.292969,0.760396 
2019-7-6-3-56-22-994496,,0.000000,0.000000,0.000000,-0.068133,0.753893,0.067791,0.000264,-0.005458,0.001981,71.126633,8.164172,-51.320023,1001.689883,29.500000,94.613824,43.292969,0.759995 
2019-7-6-3-56-23-98552,,0.000000,0.000000,0.000000,-0.073194,0.746735,0.063179,-0.001334,-0.042167,-0.005464,70.657486,8.243177,-51.331921,1001.689883,29.500000,94.613824,43.292969,0.752969 
